city,country,month_year,max_temp_c,min_temp_c,avg_temp_c,date
Berlin,Germany,April     2023,11.9,4.5,7.6,2023-04-18
Berlin,Germany,April     2023,8.2,3.1,5.1,2023-04-19
Berlin,Germany,April     2023,13.2,3.8,8.5,2023-04-20
Berlin,Germany,April     2023,19.1,8.7,13.2,2023-04-21
Berlin,Germany,April     2023,20.0,7.7,13.9,2023-04-22
Berlin,Germany,April     2023,16.4,10.3,12.7,2023-04-23
Berlin,Germany,April     2023,16.0,8.2,12.5,2023-04-24
Berlin,Germany,April     2023,11.2,5.1,7.8,2023-04-25
Berlin,Germany,April     2023,10.3,2.3,6.4,2023-04-26
Berlin,Germany,April     2023,12.0,2.2,7.5,2023-04-27
Berlin,Germany,April     2023,13.6,3.3,8.9,2023-04-28
Berlin,Germany,April     2023,12.5,8.7,10.6,2023-04-29
Berlin,Germany,April     2023,15.7,4.6,9.9,2023-04-30
Berlin,Germany,May       2023,18.8,4.2,11.7,2023-05-01
Berlin,Germany,May       2023,12.9,7.3,10.0,2023-05-02
Berlin,Germany,May       2023,15.4,4.8,9.9,2023-05-03
Berlin,Germany,May       2023,18.0,4.3,11.3,2023-05-04
Berlin,Germany,May       2023,18.1,7.0,12.7,2023-05-05
Berlin,Germany,May       2023,10.8,7.0,8.6,2023-05-06
Berlin,Germany,May       2023,14.1,7.8,10.2,2023-05-07
Berlin,Germany,May       2023,16.9,5.1,11.0,2023-05-08
Berlin,Germany,May       2023,19.5,6.5,13.0,2023-05-09
Berlin,Germany,May       2023,17.9,9.5,13.8,2023-05-10
Berlin,Germany,May       2023,20.4,11.4,15.8,2023-05-11
Berlin,Germany,May       2023,21.1,11.2,16.1,2023-05-12
Berlin,Germany,May       2023,21.5,10.8,16.1,2023-05-13
Berlin,Germany,May       2023,19.2,9.3,14.9,2023-05-14
Berlin,Germany,May       2023,18.6,10.6,14.5,2023-05-15
Berlin,Germany,May       2023,17.2,8.9,12.0,2023-05-16
Berlin,Germany,May       2023,15.0,6.0,10.5,2023-05-17
Berlin,Germany,May       2023,15.2,5.2,10.8,2023-05-18
Berlin,Germany,May       2023,18.1,6.9,13.0,2023-05-19
Berlin,Germany,May       2023,21.0,9.3,14.8,2023-05-20
Berlin,Germany,May       2023,26.6,13.5,19.7,2023-05-21
Berlin,Germany,May       2023,26.2,14.6,20.0,2023-05-22
Berlin,Germany,May       2023,17.6,11.1,15.2,2023-05-23
Berlin,Germany,May       2023,16.5,7.9,12.6,2023-05-24
Berlin,Germany,May       2023,19.9,8.8,14.6,2023-05-25
Berlin,Germany,May       2023,19.6,8.2,13.8,2023-05-26
Berlin,Germany,May       2023,20.9,8.1,15.0,2023-05-27
Berlin,Germany,May       2023,23.3,9.7,17.0,2023-05-28
Berlin,Germany,May       2023,20.9,12.0,16.0,2023-05-29
Berlin,Germany,May       2023,22.3,8.7,15.6,2023-05-30
Berlin,Germany,May       2023,24.6,10.4,17.6,2023-05-31
Berlin,Germany,June      2023,23.2,10.8,16.8,2023-06-01
Berlin,Germany,June      2023,20.0,10.4,15.1,2023-06-02
Berlin,Germany,June      2023,21.2,7.5,14.5,2023-06-03
Berlin,Germany,June      2023,23.3,9.2,16.8,2023-06-04
Berlin,Germany,June      2023,25.1,11.3,19.2,2023-06-05
Berlin,Germany,June      2023,21.7,14.8,18.5,2023-06-06
Berlin,Germany,June      2023,26.6,15.9,20.9,2023-06-07
Berlin,Germany,June      2023,27.6,16.1,21.9,2023-06-08
Berlin,Germany,June      2023,27.9,17.2,22.3,2023-06-09
Berlin,Germany,June      2023,28.9,15.5,22.3,2023-06-10
Berlin,Germany,June      2023,27.4,14.5,21.5,2023-06-11
Berlin,Germany,June      2023,26.6,14.1,20.9,2023-06-12
Berlin,Germany,June      2023,21.3,13.9,17.8,2023-06-13
Berlin,Germany,June      2023,22.3,12.5,17.5,2023-06-14
Berlin,Germany,June      2023,21.8,12.7,17.2,2023-06-15
Berlin,Germany,June      2023,19.4,13.5,16.1,2023-06-16
Berlin,Germany,June      2023,23.7,13.1,18.2,2023-06-17
Berlin,Germany,June      2023,26.1,13.2,20.2,2023-06-18
Berlin,Germany,June      2023,28.3,15.6,22.2,2023-06-19
Berlin,Germany,June      2023,28.3,18.6,23.6,2023-06-20
Berlin,Germany,June      2023,30.1,19.8,24.6,2023-06-21
Berlin,Germany,June      2023,29.0,18.2,24.0,2023-06-22
Berlin,Germany,June      2023,19.1,14.9,17.2,2023-06-23
Berlin,Germany,June      2023,25.4,13.2,19.7,2023-06-24
Berlin,Germany,June      2023,26.7,17.6,22.0,2023-06-25
Berlin,Germany,June      2023,31.0,18.1,22.9,2023-06-26
Berlin,Germany,June      2023,20.7,13.6,17.4,2023-06-27
Berlin,Germany,June      2023,22.2,12.1,17.5,2023-06-28
Berlin,Germany,June      2023,25.5,13.8,20.6,2023-06-29
Berlin,Germany,June      2023,22.0,15.8,18.7,2023-06-30
Berlin,Germany,July      2023,24.1,15.8,19.4,2023-07-01
Berlin,Germany,July      2023,23.3,15.3,18.6,2023-07-02
Berlin,Germany,July      2023,22.2,13.3,18.2,2023-07-03
Berlin,Germany,July      2023,22.0,14.8,18.4,2023-07-04
Berlin,Germany,July      2023,24.2,13.9,18.7,2023-07-05
Berlin,Germany,July      2023,22.5,13.3,18.4,2023-07-06
Berlin,Germany,July      2023,28.6,14.1,21.7,2023-07-07
Berlin,Germany,July      2023,31.5,15.2,23.9,2023-07-08
Berlin,Germany,July      2023,33.1,17.1,25.5,2023-07-09
Berlin,Germany,July      2023,28.1,19.6,23.4,2023-07-10
Berlin,Germany,July      2023,31.3,16.7,24.2,2023-07-11
Berlin,Germany,July      2023,28.8,19.6,23.9,2023-07-12
Berlin,Germany,July      2023,26.3,18.2,22.0,2023-07-13
Berlin,Germany,July      2023,27.1,15.0,21.2,2023-07-14
Berlin,Germany,July      2023,35.2,18.2,27.1,2023-07-15
Berlin,Germany,July      2023,30.1,19.8,24.1,2023-07-16
Berlin,Germany,July      2023,28.0,17.7,22.9,2023-07-17
Berlin,Germany,July      2023,24.9,14.5,20.3,2023-07-18
Berlin,Germany,July      2023,25.6,16.6,20.7,2023-07-19
Berlin,Germany,July      2023,20.9,13.9,17.8,2023-07-20
Berlin,Germany,July      2023,20.9,13.9,17.5,2023-07-21
Berlin,Germany,July      2023,22.9,13.9,18.2,2023-07-22
Berlin,Germany,July      2023,25.7,16.3,20.0,2023-07-23
Berlin,Germany,July      2023,28.3,17.4,21.6,2023-07-24
Berlin,Germany,July      2023,21.6,15.3,18.4,2023-07-25
Berlin,Germany,July      2023,20.7,12.4,17.0,2023-07-26
Berlin,Germany,July      2023,22.5,12.0,17.1,2023-07-27
Berlin,Germany,July      2023,22.8,15.3,18.9,2023-07-28
Berlin,Germany,July      2023,22.9,16.2,19.4,2023-07-29
Berlin,Germany,July      2023,25.4,15.4,20.0,2023-07-30
Berlin,Germany,July      2023,19.4,15.0,17.0,2023-07-31
Berlin,Germany,August    2023,20.8,15.6,17.6,2023-08-01
Berlin,Germany,August    2023,22.2,14.1,17.8,2023-08-02
Berlin,Germany,August    2023,22.4,16.2,19.3,2023-08-03
Berlin,Germany,August    2023,22.4,16.3,19.2,2023-08-04
Berlin,Germany,August    2023,22.6,14.3,18.6,2023-08-05
Berlin,Germany,August    2023,19.8,14.7,17.1,2023-08-06
Berlin,Germany,August    2023,17.8,13.2,15.0,2023-08-07
Berlin,Germany,August    2023,20.4,12.5,16.0,2023-08-08
Berlin,Germany,August    2023,20.6,12.0,16.4,2023-08-09
Berlin,Germany,August    2023,21.2,11.7,16.4,2023-08-10
Berlin,Germany,August    2023,27.0,13.9,20.1,2023-08-11
Berlin,Germany,August    2023,26.7,17.8,21.9,2023-08-12
Berlin,Germany,August    2023,26.7,17.4,21.8,2023-08-13
Berlin,Germany,August    2023,30.1,17.9,23.8,2023-08-14
Berlin,Germany,August    2023,30.2,19.8,24.6,2023-08-15
Berlin,Germany,August    2023,28.5,19.7,23.4,2023-08-16
Berlin,Germany,August    2023,25.9,18.0,21.5,2023-08-17
Berlin,Germany,August    2023,29.9,19.0,24.3,2023-08-18
Berlin,Germany,August    2023,31.7,19.9,26.2,2023-08-19
Berlin,Germany,August    2023,28.6,22.3,25.3,2023-08-20
Berlin,Germany,August    2023,27.7,19.5,23.0,2023-08-21
Berlin,Germany,August    2023,25.8,19.6,22.6,2023-08-22
Berlin,Germany,August    2023,26.6,17.2,21.8,2023-08-23
Berlin,Germany,August    2023,28.4,16.6,22.7,2023-08-24
Berlin,Germany,August    2023,31.6,20.6,25.0,2023-08-25
Berlin,Germany,August    2023,26.7,19.8,22.8,2023-08-26
Berlin,Germany,August    2023,22.8,17.9,20.1,2023-08-27
Berlin,Germany,August    2023,21.5,14.6,17.8,2023-08-28
Berlin,Germany,August    2023,16.3,13.7,14.4,2023-08-29
Berlin,Germany,August    2023,21.2,12.9,16.0,2023-08-30
Berlin,Germany,August    2023,19.3,13.8,16.3,2023-08-31
Berlin,Germany,September 2023,20.6,12.2,16.1,2023-09-01
Berlin,Germany,September 2023,22.7,14.2,18.4,2023-09-02
Berlin,Germany,September 2023,22.6,15.8,18.9,2023-09-03
Berlin,Germany,September 2023,25.9,14.0,19.9,2023-09-04
Berlin,Germany,September 2023,28.3,17.0,22.4,2023-09-05
Berlin,Germany,September 2023,29.4,17.4,23.1,2023-09-06
Berlin,Germany,September 2023,29.5,17.5,23.2,2023-09-07
Berlin,Germany,September 2023,30.2,17.4,23.5,2023-09-08
Berlin,Germany,September 2023,31.4,18.0,24.3,2023-09-09
Berlin,Germany,September 2023,30.5,18.8,24.4,2023-09-10
Berlin,Germany,September 2023,30.4,19.9,25.1,2023-09-11
Berlin,Germany,September 2023,28.6,19.9,23.3,2023-09-12
Berlin,Germany,September 2023,20.1,12.6,17.0,2023-09-13
Berlin,Germany,September 2023,20.6,10.7,15.6,2023-09-14
Berlin,Germany,September 2023,24.4,13.1,18.5,2023-09-15
Berlin,Germany,September 2023,27.3,14.6,20.7,2023-09-16
Berlin,Germany,September 2023,27.1,16.7,21.6,2023-09-17
Berlin,Germany,September 2023,28.5,18.3,23.1,2023-09-18
Berlin,Germany,September 2023,21.2,17.0,19.0,2023-09-19
Berlin,Germany,September 2023,25.3,15.9,19.9,2023-09-20
Berlin,Germany,September 2023,27.4,16.6,21.5,2023-09-21
Berlin,Germany,September 2023,20.0,15.4,17.9,2023-09-22
Berlin,Germany,September 2023,20.3,13.2,16.3,2023-09-23
Berlin,Germany,September 2023,20.6,11.0,15.8,2023-09-24
Berlin,Germany,September 2023,22.6,11.6,16.7,2023-09-25
Berlin,Germany,September 2023,26.0,14.5,20.1,2023-09-26
Berlin,Germany,September 2023,26.4,17.1,21.5,2023-09-27
Berlin,Germany,September 2023,27.0,17.0,21.2,2023-09-28
Berlin,Germany,September 2023,26.0,17.7,20.8,2023-09-29
Berlin,Germany,September 2023,20.0,12.6,16.5,2023-09-30
Berlin,Germany,October   2023,20.2,13.7,16.4,2023-10-01
Berlin,Germany,October   2023,25.1,16.1,20.2,2023-10-02
Berlin,Germany,October   2023,27.0,13.6,19.8,2023-10-03
Berlin,Germany,October   2023,18.1,12.0,14.4,2023-10-04
Berlin,Germany,October   2023,17.2,11.7,14.0,2023-10-05
Berlin,Germany,October   2023,19.8,12.4,16.1,2023-10-06
Berlin,Germany,October   2023,17.0,10.7,14.7,2023-10-07
Berlin,Germany,October   2023,14.1,8.5,11.2,2023-10-08
Berlin,Germany,October   2023,14.2,7.6,10.4,2023-10-09
Berlin,Germany,October   2023,16.2,13.4,14.8,2023-10-10
Berlin,Germany,October   2023,22.9,14.4,18.5,2023-10-11
Berlin,Germany,October   2023,19.4,13.0,14.6,2023-10-12
Berlin,Germany,October   2023,20.5,14.0,17.1,2023-10-13
Berlin,Germany,October   2023,21.4,9.1,15.0,2023-10-14
Berlin,Germany,October   2023,11.4,7.0,8.6,2023-10-15
Berlin,Germany,October   2023,11.1,4.8,8.1,2023-10-16
Berlin,Germany,October   2023,12.0,5.9,8.5,2023-10-17
Berlin,Germany,October   2023,13.8,5.6,9.1,2023-10-18
Berlin,Germany,October   2023,8.3,7.1,7.6,2023-10-19
Berlin,Germany,October   2023,7.7,6.2,6.7,2023-10-20
Berlin,Germany,October   2023,16.2,7.0,10.8,2023-10-21
Berlin,Germany,October   2023,16.3,10.5,13.2,2023-10-22
Berlin,Germany,October   2023,15.2,8.6,11.8,2023-10-23
Berlin,Germany,October   2023,13.2,10.5,11.6,2023-10-24
Berlin,Germany,October   2023,14.0,10.2,11.8,2023-10-25
Berlin,Germany,October   2023,12.6,9.9,11.1,2023-10-26
Berlin,Germany,October   2023,11.8,9.2,10.3,2023-10-27
Berlin,Germany,October   2023,13.4,9.4,10.8,2023-10-28
Berlin,Germany,October   2023,14.2,8.5,11.2,2023-10-29
Berlin,Germany,October   2023,14.0,10.0,12.2,2023-10-30
Berlin,Germany,October   2023,12.4,9.2,11.4,2023-10-31
Berlin,Germany,November  2023,14.6,7.1,10.6,2023-11-01
Berlin,Germany,November  2023,14.9,8.9,12.0,2023-11-02
Berlin,Germany,November  2023,11.7,8.0,9.9,2023-11-03
Berlin,Germany,November  2023,11.7,6.5,8.8,2023-11-04
Berlin,Germany,November  2023,11.4,8.0,9.8,2023-11-05
Berlin,Germany,November  2023,11.7,9.8,10.7,2023-11-06
Berlin,Germany,November  2023,11.8,8.3,9.9,2023-11-07
Berlin,Germany,November  2023,10.7,7.8,9.1,2023-11-08
Berlin,Germany,November  2023,11.2,7.3,9.0,2023-11-09
Berlin,Germany,November  2023,11.4,6.6,9.5,2023-11-10
Berlin,Germany,November  2023,8.2,5.7,7.1,2023-11-11
Berlin,Germany,November  2023,8.5,4.6,6.5,2023-11-12
Berlin,Germany,November  2023,10.6,4.4,7.0,2023-11-13
Berlin,Germany,November  2023,11.3,9.4,10.5,2023-11-14
Berlin,Germany,November  2023,9.7,5.4,7.3,2023-11-15
Berlin,Germany,November  2023,8.3,5.7,7.1,2023-11-16
Berlin,Germany,November  2023,5.4,2.5,4.4,2023-11-17
Berlin,Germany,November  2023,6.1,2.3,4.2,2023-11-18
Berlin,Germany,November  2023,10.6,4.4,7.7,2023-11-19
Berlin,Germany,November  2023,10.1,8.5,9.2,2023-11-20
Berlin,Germany,November  2023,8.4,1.7,5.0,2023-11-21
Berlin,Germany,November  2023,3.0,-0.5,1.3,2023-11-22
Berlin,Germany,November  2023,10.6,1.9,7.4,2023-11-23
Berlin,Germany,November  2023,7.1,1.9,3.8,2023-11-24
Berlin,Germany,November  2023,3.1,-0.6,1.4,2023-11-25
Berlin,Germany,November  2023,2.0,-1.6,-0.1,2023-11-26
Berlin,Germany,November  2023,1.5,-0.1,1.1,2023-11-27
Berlin,Germany,November  2023,0.4,-4.6,-1.3,2023-11-28
Berlin,Germany,November  2023,0.4,-3.6,-1.5,2023-11-29
Berlin,Germany,November  2023,-0.9,-4.9,-3.6,2023-11-30
Berlin,Germany,December  2023,-1.3,-6.0,-3.5,2023-12-01
Berlin,Germany,December  2023,-1.2,-6.3,-4.4,2023-12-02
Berlin,Germany,December  2023,-0.8,-5.2,-3.0,2023-12-03
Berlin,Germany,December  2023,-0.8,-5.4,-2.7,2023-12-04
Berlin,Germany,December  2023,0.0,-2.6,-1.3,2023-12-05
Berlin,Germany,December  2023,1.2,-0.5,0.3,2023-12-06
Berlin,Germany,December  2023,0.8,-2.1,0.0,2023-12-07
Berlin,Germany,December  2023,0.3,-1.7,-0.2,2023-12-08
Berlin,Germany,December  2023,3.4,0.9,2.2,2023-12-09
Berlin,Germany,December  2023,6.8,2.8,5.3,2023-12-10
Berlin,Germany,December  2023,8.9,5.8,7.5,2023-12-11
Berlin,Germany,December  2023,6.6,4.2,5.9,2023-12-12
Berlin,Germany,December  2023,4.7,2.2,4.2,2023-12-13
Berlin,Germany,December  2023,3.4,1.9,2.6,2023-12-14
Berlin,Germany,December  2023,5.1,1.3,3.3,2023-12-15
Berlin,Germany,December  2023,7.1,3.8,5.4,2023-12-16
Berlin,Germany,December  2023,9.6,7.7,8.5,2023-12-17
Berlin,Germany,December  2023,8.5,6.3,7.4,2023-12-18
Berlin,Germany,December  2023,7.5,6.4,6.9,2023-12-19
Berlin,Germany,December  2023,6.5,4.4,5.5,2023-12-20
Berlin,Germany,December  2023,9.2,3.9,7.1,2023-12-21
Berlin,Germany,December  2023,4.8,2.3,3.3,2023-12-22
Berlin,Germany,December  2023,2.8,0.7,1.7,2023-12-23
Berlin,Germany,December  2023,10.6,0.9,7.3,2023-12-24
Berlin,Germany,December  2023,11.5,8.5,10.1,2023-12-25
Berlin,Germany,December  2023,11.2,6.8,9.1,2023-12-26
Berlin,Germany,December  2023,6.1,3.1,4.7,2023-12-27
Berlin,Germany,December  2023,8.6,5.5,7.0,2023-12-28
Berlin,Germany,December  2023,9.6,6.9,8.7,2023-12-29
Berlin,Germany,December  2023,9.2,4.4,6.2,2023-12-30
Berlin,Germany,December  2023,7.9,4.1,5.7,2023-12-31
Berlin,Germany,January   2024,7.0,5.4,6.1,2024-01-01
Berlin,Germany,January   2024,7.1,3.6,5.0,2024-01-02
Berlin,Germany,January   2024,9.7,7.7,9.1,2024-01-03
Berlin,Germany,January   2024,8.1,-0.4,4.3,2024-01-04
Berlin,Germany,January   2024,0.5,-0.9,-0.3,2024-01-05
Berlin,Germany,January   2024,1.3,-1.1,0.5,2024-01-06
Berlin,Germany,January   2024,-1.6,-3.9,-2.5,2024-01-07
Berlin,Germany,January   2024,-4.7,-7.0,-5.7,2024-01-08
Berlin,Germany,January   2024,-3.0,-7.3,-5.6,2024-01-09
Berlin,Germany,January   2024,-0.8,-5.7,-3.9,2024-01-10
Berlin,Germany,January   2024,0.4,-3.6,-1.6,2024-01-11
Berlin,Germany,January   2024,0.7,-0.9,0.0,2024-01-12
Berlin,Germany,January   2024,2.7,-0.1,1.4,2024-01-13
Berlin,Germany,January   2024,3.1,1.2,2.1,2024-01-14
Berlin,Germany,January   2024,2.3,-1.9,0.6,2024-01-15
Berlin,Germany,January   2024,0.4,-2.9,-0.9,2024-01-16
Berlin,Germany,January   2024,0.1,-3.6,-1.7,2024-01-17
Berlin,Germany,January   2024,0.5,-2.9,-1.5,2024-01-18
Berlin,Germany,January   2024,0.9,-3.8,-1.6,2024-01-19
Berlin,Germany,January   2024,1.3,-2.7,-0.5,2024-01-20
Berlin,Germany,January   2024,1.7,-3.1,-0.5,2024-01-21
Berlin,Germany,January   2024,7.5,1.2,5.2,2024-01-22
Berlin,Germany,January   2024,6.1,3.2,4.9,2024-01-23
Berlin,Germany,January   2024,11.3,3.7,8.1,2024-01-24
Berlin,Germany,January   2024,7.5,3.9,6.3,2024-01-25
Berlin,Germany,January   2024,8.1,2.4,4.9,2024-01-26
Berlin,Germany,January   2024,5.5,2.3,4.4,2024-01-27
Berlin,Germany,January   2024,6.6,0.9,3.1,2024-01-28
Berlin,Germany,January   2024,7.7,2.1,4.3,2024-01-29
Berlin,Germany,January   2024,8.3,2.8,5.3,2024-01-30
Berlin,Germany,January   2024,8.6,4.5,6.4,2024-01-31
Berlin,Germany,February  2024,7.2,3.2,5.7,2024-02-01
Berlin,Germany,February  2024,8.2,2.6,4.9,2024-02-02
Berlin,Germany,February  2024,9.7,8.5,9.2,2024-02-03
Berlin,Germany,February  2024,8.6,6.4,7.6,2024-02-04
Berlin,Germany,February  2024,10.3,8.3,9.6,2024-02-05
Berlin,Germany,February  2024,10.9,6.1,9.4,2024-02-06
Berlin,Germany,February  2024,10.2,2.6,4.1,2024-02-07
Berlin,Germany,February  2024,3.9,1.7,2.4,2024-02-08
Berlin,Germany,February  2024,6.9,1.5,3.8,2024-02-09
Berlin,Germany,February  2024,9.5,5.8,7.2,2024-02-10
Berlin,Germany,February  2024,7.2,6.1,6.8,2024-02-11
Berlin,Germany,February  2024,8.9,5.4,7.1,2024-02-12
Berlin,Germany,February  2024,8.1,3.4,6.0,2024-02-13
Berlin,Germany,February  2024,8.8,3.7,6.3,2024-02-14
Berlin,Germany,February  2024,11.6,7.7,9.1,2024-02-15
Berlin,Germany,February  2024,14.7,7.9,10.8,2024-02-16
Berlin,Germany,February  2024,11.5,4.6,8.7,2024-02-17
Berlin,Germany,February  2024,9.8,3.4,6.4,2024-02-18
Berlin,Germany,February  2024,8.2,6.4,7.5,2024-02-19
Berlin,Germany,February  2024,7.9,6.5,7.0,2024-02-20
Berlin,Germany,February  2024,10.6,6.6,8.3,2024-02-21
Berlin,Germany,February  2024,10.8,7.2,8.6,2024-02-22
Berlin,Germany,February  2024,11.8,5.1,7.2,2024-02-23
Berlin,Germany,February  2024,10.1,3.2,6.2,2024-02-24
Berlin,Germany,February  2024,11.3,3.6,6.7,2024-02-25
Berlin,Germany,February  2024,10.2,3.6,6.6,2024-02-26
Berlin,Germany,February  2024,9.2,4.9,6.6,2024-02-27
Berlin,Germany,February  2024,9.0,1.6,5.0,2024-02-28
Berlin,Germany,February  2024,11.8,2.1,6.7,2024-02-29
Berlin,Germany,March     2024,13.6,5.8,9.2,2024-03-01
Berlin,Germany,March     2024,12.6,8.0,9.2,2024-03-02
Berlin,Germany,March     2024,13.3,6.9,10.1,2024-03-03
Berlin,Germany,March     2024,9.7,6.7,9.0,2024-03-04
Berlin,Germany,March     2024,7.7,2.5,4.8,2024-03-05
Berlin,Germany,March     2024,9.4,1.8,5.5,2024-03-06
Berlin,Germany,March     2024,7.7,2.0,4.9,2024-03-07
Berlin,Germany,March     2024,9.1,0.6,4.5,2024-03-08
Berlin,Germany,March     2024,10.4,1.7,5.7,2024-03-09
Berlin,Germany,March     2024,11.9,4.5,8.4,2024-03-10
Berlin,Germany,March     2024,12.7,8.3,9.6,2024-03-11
Berlin,Germany,March     2024,11.6,7.0,8.7,2024-03-12
Berlin,Germany,March     2024,13.1,6.3,9.7,2024-03-13
Berlin,Germany,March     2024,14.9,8.9,11.4,2024-03-14
Berlin,Germany,March     2024,17.7,9.4,12.3,2024-03-15
Berlin,Germany,March     2024,13.2,4.7,9.0,2024-03-16
Berlin,Germany,March     2024,9.1,2.6,5.5,2024-03-17
Berlin,Germany,March     2024,7.9,-0.1,3.7,2024-03-18
Berlin,Germany,March     2024,10.2,0.3,5.2,2024-03-19
Berlin,Germany,March     2024,14.4,4.6,9.1,2024-03-20
Berlin,Germany,March     2024,13.2,6.9,9.7,2024-03-21
Berlin,Germany,March     2024,13.0,6.5,9.4,2024-03-22
Berlin,Germany,March     2024,9.2,4.2,6.5,2024-03-23
Berlin,Germany,March     2024,7.0,2.0,4.5,2024-03-24
Berlin,Germany,March     2024,6.5,3.7,5.3,2024-03-25
Berlin,Germany,March     2024,13.6,1.6,7.5,2024-03-26
Berlin,Germany,March     2024,17.2,5.2,11.1,2024-03-27
Berlin,Germany,March     2024,10.4,6.8,8.6,2024-03-28
Berlin,Germany,March     2024,15.4,5.4,10.5,2024-03-29
Berlin,Germany,March     2024,20.8,8.1,14.0,2024-03-30
Berlin,Germany,March     2024,18.4,10.6,14.4,2024-03-31
Berlin,Germany,April     2024,18.8,9.9,13.5,2024-04-01
Berlin,Germany,April     2024,12.2,8.9,10.0,2024-04-02
Berlin,Germany,April     2024,10.2,3.8,7.4,2024-04-03
Berlin,Germany,April     2024,13.2,9.1,10.6,2024-04-04
Berlin,Germany,April     2024,18.9,7.8,13.2,2024-04-05
Berlin,Germany,April     2024,21.5,11.7,16.2,2024-04-06
Berlin,Germany,April     2024,23.1,14.2,18.3,2024-04-07
Berlin,Germany,April     2024,27.1,15.8,20.5,2024-04-08
Berlin,Germany,April     2024,26.3,10.6,17.8,2024-04-09
Berlin,Germany,April     2024,12.9,9.2,11.2,2024-04-10
Berlin,Germany,April     2024,17.9,7.2,12.7,2024-04-11
Berlin,Germany,April     2024,18.9,11.7,14.6,2024-04-12
Berlin,Germany,April     2024,20.7,12.1,16.4,2024-04-13
Berlin,Germany,April     2024,16.6,8.8,13.9,2024-04-14
Berlin,Germany,April     2024,11.4,5.8,8.9,2024-04-15
Berlin,Germany,April     2024,7.8,3.5,5.7,2024-04-16
Paris,France,April     2023,13.6,5.9,10.0,2023-04-18
Paris,France,April     2023,15.8,7.0,11.7,2023-04-19
Paris,France,April     2023,10.9,5.3,8.3,2023-04-20
Paris,France,April     2023,14.2,4.0,8.7,2023-04-21
Paris,France,April     2023,13.8,6.8,10.4,2023-04-22
Paris,France,April     2023,12.2,8.5,10.5,2023-04-23
Paris,France,April     2023,12.2,7.2,9.6,2023-04-24
Paris,France,April     2023,10.3,6.0,8.0,2023-04-25
Paris,France,April     2023,13.3,4.6,9.3,2023-04-26
Paris,France,April     2023,19.6,8.6,13.1,2023-04-27
Paris,France,April     2023,18.3,12.2,15.0,2023-04-28
Paris,France,April     2023,16.9,9.0,13.2,2023-04-29
Paris,France,April     2023,17.7,8.6,12.9,2023-04-30
Paris,France,May       2023,17.4,10.0,13.5,2023-05-01
Paris,France,May       2023,15.5,7.7,12.0,2023-05-02
Paris,France,May       2023,17.7,5.6,12.0,2023-05-03
Paris,France,May       2023,23.2,9.2,16.0,2023-05-04
Paris,France,May       2023,20.7,11.3,15.6,2023-05-05
Paris,France,May       2023,21.8,10.7,15.5,2023-05-06
Paris,France,May       2023,19.8,13.6,16.2,2023-05-07
Paris,France,May       2023,19.6,10.3,15.2,2023-05-08
Paris,France,May       2023,14.6,11.5,12.7,2023-05-09
Paris,France,May       2023,14.5,8.9,11.7,2023-05-10
Paris,France,May       2023,17.1,8.0,12.6,2023-05-11
Paris,France,May       2023,14.9,8.2,11.9,2023-05-12
Paris,France,May       2023,19.6,9.4,14.4,2023-05-13
Paris,France,May       2023,20.2,9.8,14.5,2023-05-14
Paris,France,May       2023,14.5,8.6,11.4,2023-05-15
Paris,France,May       2023,15.4,5.7,10.7,2023-05-16
Paris,France,May       2023,16.3,6.4,11.4,2023-05-17
Paris,France,May       2023,17.4,7.6,12.0,2023-05-18
Paris,France,May       2023,18.2,7.6,13.1,2023-05-19
Paris,France,May       2023,18.7,10.3,14.7,2023-05-20
Paris,France,May       2023,19.3,10.7,15.3,2023-05-21
Paris,France,May       2023,21.5,11.8,16.2,2023-05-22
Paris,France,May       2023,19.7,10.6,14.5,2023-05-23
Paris,France,May       2023,18.0,7.6,12.8,2023-05-24
Paris,France,May       2023,21.5,9.4,15.3,2023-05-25
Paris,France,May       2023,21.1,9.9,15.4,2023-05-26
Paris,France,May       2023,23.1,10.1,16.8,2023-05-27
Paris,France,May       2023,24.3,11.8,18.4,2023-05-28
Paris,France,May       2023,23.3,12.1,17.5,2023-05-29
Paris,France,May       2023,22.3,10.2,16.2,2023-05-30
Paris,France,May       2023,25.3,10.7,18.2,2023-05-31
Paris,France,June      2023,26.4,13.4,19.1,2023-06-01
Paris,France,June      2023,21.2,9.3,15.3,2023-06-02
Paris,France,June      2023,23.9,10.8,17.4,2023-06-03
Paris,France,June      2023,24.3,12.0,18.6,2023-06-04
Paris,France,June      2023,24.6,12.2,19.0,2023-06-05
Paris,France,June      2023,25.3,12.0,18.7,2023-06-06
Paris,France,June      2023,26.2,13.6,20.3,2023-06-07
Paris,France,June      2023,27.5,13.6,20.8,2023-06-08
Paris,France,June      2023,26.8,16.5,22.1,2023-06-09
Paris,France,June      2023,26.0,18.4,21.8,2023-06-10
Paris,France,June      2023,24.3,18.2,21.0,2023-06-11
Paris,France,June      2023,28.3,16.2,21.7,2023-06-12
Paris,France,June      2023,28.8,15.9,22.0,2023-06-13
Paris,France,June      2023,28.8,15.1,21.9,2023-06-14
Paris,France,June      2023,28.2,15.6,22.0,2023-06-15
Paris,France,June      2023,29.4,15.3,22.7,2023-06-16
Paris,France,June      2023,30.6,16.9,23.4,2023-06-17
